y_true,churn_probability,churn_prediction,cashback_pct,risk_score,risk_category,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio,persona,recommended_action
1,0.14108618199825287,0,123.8,0.4149,High,High Risk,3,20.0,Computer,1,,Debit Card,Male,2.0,4,Mobile,1,Married,10,1,14.0,1.0,1.0,0.0,123.8,7,Recent Customers,0.1904761904761904,61.9,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,72.87333333333333,0.2439,Low,Low Risk,0,9.0,Computer,1,25.0,Debit Card,Male,3.0,4,Fashion,2,Single,4,0,12.0,1.0,3.0,,218.62,14,Champions,0.4,54.655,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0930232584476471,0,129.96,0.4351,High,High Risk,2,10.0,Mobile,1,10.0,Debit Card,Male,,3,Mobile,3,Divorced,8,1,15.0,1.0,1.0,3.0,129.96,5,Hibernating,0.2727272727272727,64.98,0.2727272727272727,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,83.49,0.2791,Medium,Medium Risk,1,12.0,Mobile,3,23.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Single,4,0,13.0,1.0,2.0,3.0,166.98,9,Loyal,0.3076923076923077,55.66,0.2307692307692307,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,38.5225,0.1291,Very Low,Low Risk,1,7.0,Computer,1,10.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,3,1,12.0,3.0,4.0,1.0,154.09,12,Loyal,0.5,30.818,0.125,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9903894901275635,1,54.07333333333333,0.1884,Low,Low Risk,1,1.0,Computer,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,1,Divorced,8,1,14.0,3.0,3.0,3.0,162.22,10,Loyal,2.0,40.555,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,122.7,0.4101,High,High Risk,3,,Mobile,1,6.0,Credit Card,Female,3.0,3,Mobile,2,Married,4,0,14.0,0.0,1.0,2.0,122.7,6,Recent Customers,3.0,61.35,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,162.3,0.5425,Critical,High Risk,2,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,14.0,0.0,1.0,10.0,162.3,6,Hibernating,0.2,81.15,0.6666666666666666,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,27.308333333333334,0.0913,Very Low,Low Risk,1,28.0,Computer,1,24.0,Credit Card,Male,3.0,3,Laptop & Accessory,4,Married,4,1,14.0,2.0,6.0,7.0,163.85,10,Loyal,0.1034482758620689,23.40714285714285,0.2413793103448276,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,165.4,0.553,Critical,High Risk,3,8.0,Mobile,1,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,10,0,19.0,1.0,1.0,0.0,165.4,10,Recent Customers,0.4444444444444444,82.7,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,94.29,0.3151,Medium,Medium Risk,0,31.0,Computer,1,22.0,Debit Card,Male,3.0,4,Grocery,3,Married,4,1,15.0,,3.0,3.0,282.87,12,Champions,0.125,70.7175,0.09375,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.01764705926179886,0,178.61,0.5971,Critical,High Risk,3,11.0,Mobile,1,6.0,Debit Card,Female,2.0,3,Fashion,3,Single,5,1,14.0,0.0,1.0,0.0,178.61,11,Recent Customers,0.25,89.305,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,73.045,0.2442,Low,Low Risk,3,3.0,Mobile,1,11.0,Cash on Delivery,Female,4.0,5,Mobile Phone,5,Married,3,0,14.0,1.0,2.0,1.0,146.09,8,Recent Customers,1.25,48.696666666666665,0.25,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0930232584476471,0,120.13,0.4022,High,High Risk,2,,Mobile,1,13.0,Debit Card,Male,3.0,3,Mobile,4,Single,3,0,11.0,0.0,1.0,3.0,120.13,5,Hibernating,3.0,60.065,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.018201536685228347,0,21.344285714285714,0.0715,Very Low,Low Risk,1,15.0,Mobile,1,14.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,3,0,15.0,7.0,7.0,7.0,149.41,9,At Risk,0.25,18.67625,0.4375,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,74.2,0.2481,Low,Low Risk,2,3.0,Mobile,1,22.0,Debit Card,Male,3.0,4,Mobile Phone,2,Single,3,0,20.0,1.0,2.0,6.0,148.4,6,Hibernating,1.0,49.46666666666667,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,152.65,0.5102,Critical,High Risk,3,15.0,Computer,1,27.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Married,3,0,16.0,0.0,1.0,2.0,152.65,7,Recent Customers,0.1875,76.325,0.125,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,74.88,0.2504,Low,Low Risk,2,4.0,Mobile,3,9.0,Cash on Delivery,Male,4.0,4,Mobile Phone,4,Married,3,0,19.0,2.0,2.0,1.0,149.76,9,Hibernating,0.8,49.92,0.2,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,78.955,0.264,Medium,Medium Risk,1,3.0,Computer,1,17.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,2,0,15.0,2.0,2.0,2.0,157.91,10,Loyal,1.0,52.63666666666666,0.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,26.44333333333333,0.0884,Very Low,Low Risk,0,16.0,Mobile,1,11.0,Cash on Delivery,Male,3.0,4,Others,2,Divorced,3,0,,1.0,12.0,16.0,317.32,11,Champions,0.2352941176470588,24.409230769230767,0.9411764705882352,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,140.14,0.4684,High,High Risk,2,8.0,Mobile,1,27.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,25.0,0.0,1.0,7.0,140.14,4,Hibernating,0.3333333333333333,70.07,0.7777777777777778,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9991379261016846,1,72.71,0.2508,Low,Low Risk,2,1.0,Computer,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,5,Married,8,1,15.0,1.0,2.0,3.0,145.42,7,Hibernating,2.0,48.47333333333333,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,56.225,0.1879,Low,Low Risk,0,24.0,Mobile,1,14.0,Debit Card,Male,2.0,4,Fashion,4,Divorced,6,0,16.0,1.0,4.0,,224.9,14,Champions,0.16,44.98,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9722845435142518,1,79.895,0.2746,Medium,Medium Risk,1,1.0,Computer,1,36.0,Credit Card,Male,4.0,5,Mobile Phone,4,Single,2,0,12.0,2.0,2.0,5.0,159.79,8,Loyal,2.5,53.26333333333333,2.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.9343409299850464,1,116.01,0.395,High,High Risk,3,,Mobile,1,12.0,Debit Card,Male,3.0,1,Mobile Phone,5,Divorced,2,1,21.0,1.0,1.0,0.0,116.01,7,Recent Customers,1.0,58.005,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9967455625534057,1,89.02,0.3053,Medium,Medium Risk,1,1.0,Computer,3,26.0,E wallet,Male,4.0,3,Laptop & Accessory,2,Single,10,1,14.0,2.0,2.0,5.0,178.04,9,Loyal,1.5,59.34666666666666,2.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,74.53,0.2492,Low,Low Risk,3,14.0,Mobile,1,8.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,10,0,20.0,2.0,2.0,1.0,149.06,8,Recent Customers,0.2666666666666666,49.68666666666667,0.0666666666666666,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,24.23,0.0813,Very Low,Low Risk,3,,Mobile,1,6.0,Debit Card,Female,2.0,3,Mobile,2,Single,2,0,12.0,1.0,5.0,7.0,121.15,7,At Risk,3.0,20.191666666666663,7.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,72.82,0.2434,Low,Low Risk,2,4.0,Mobile,2,7.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,2,0,22.0,1.0,2.0,4.0,145.64,7,Hibernating,0.8,48.54666666666666,0.8,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.07407407164573669,0,126.42,0.4231,High,High Risk,3,2.0,Mobile,3,,Debit Card,Male,3.0,3,Mobile,3,Single,2,0,11.0,1.0,1.0,0.0,126.42,7,Recent Customers,1.0,63.21,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,134.45,0.4495,High,High Risk,2,0.0,Mobile,1,14.0,Credit Card,Female,3.0,3,Mobile,1,Single,2,0,11.0,1.0,1.0,4.0,134.45,4,Hibernating,3.0,67.225,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,62.212,0.2079,Low,Low Risk,0,27.0,Mobile,1,14.0,Credit Card,Female,3.0,4,Others,3,Married,5,0,,5.0,5.0,8.0,311.06,11,Champions,0.1428571428571428,51.84333333333333,0.2857142857142857,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.8436997175216675,1,22.496923076923075,0.0818,Very Low,Low Risk,0,20.0,Mobile,1,8.0,Debit Card,Male,2.0,3,Others,4,Single,8,1,,5.0,13.0,8.0,292.46,12,Champions,0.1428571428571428,20.89,0.3809523809523809,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,143.19,0.4786,High,High Risk,2,2.0,Computer,1,6.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,13.0,0.0,1.0,9.0,143.19,4,Hibernating,1.0,71.595,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,160.065,0.535,Critical,High Risk,0,18.0,Mobile,1,10.0,UPI,Male,3.0,4,Others,2,Divorced,6,1,,2.0,2.0,2.0,320.13,13,Champions,0.2105263157894736,106.71,0.1052631578947368,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,27.74142857142857,0.0928,Very Low,Low Risk,0,3.0,Mobile,3,11.0,Debit Card,Female,2.0,3,Fashion,2,Divorced,3,0,12.0,2.0,7.0,4.0,194.19,12,Champions,0.75,24.27375,1.0,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,137.8,0.4606,High,High Risk,3,27.0,Mobile,1,14.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,8,0,11.0,1.0,1.0,0.0,137.8,7,Recent Customers,0.1071428571428571,68.9,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,62.97333333333333,0.2106,Low,Low Risk,0,7.0,Mobile,3,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,4,0,14.0,3.0,3.0,3.0,188.92,11,Champions,0.5,47.23,0.375,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,16.298125,0.0545,Very Low,Low Risk,0,29.0,Computer,1,15.0,Credit Card,Male,3.0,5,Grocery,4,Married,3,1,16.0,3.0,16.0,1.0,260.77,15,Champions,0.1666666666666666,15.33941176470588,0.0333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,73.655,0.2462,Low,Low Risk,2,8.0,Computer,3,9.0,E wallet,Female,4.0,4,Mobile Phone,3,Married,8,0,19.0,1.0,2.0,3.0,147.31,7,Hibernating,0.4444444444444444,49.10333333333333,0.3333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,287.11,0.9596,Critical,High Risk,3,22.0,Mobile,1,10.0,Credit Card,Male,2.0,4,Others,3,Divorced,3,0,13.0,,1.0,0.0,287.11,12,Recent Customers,0.1739130434782608,143.555,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,64.045,0.2141,Low,Low Risk,3,13.0,Mobile,1,8.0,Debit Card,Male,,4,Mobile,3,Single,3,0,14.0,0.0,2.0,2.0,128.09,7,Recent Customers,0.2857142857142857,42.696666666666665,0.1428571428571428,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,20.65625,0.0693,Very Low,Low Risk,1,6.0,Computer,1,36.0,Credit Card,Female,4.0,4,Mobile Phone,3,Single,11,0,13.0,6.0,8.0,8.0,165.25,10,Loyal,0.5714285714285714,18.36111111111111,1.1428571428571428,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,78.975,0.2643,Medium,Medium Risk,1,1.0,Mobile,1,11.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,3,0,14.0,2.0,2.0,3.0,157.95,9,Loyal,2.0,52.65,1.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,91.07,0.3044,Medium,Medium Risk,1,8.0,Mobile,3,16.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,3,0,21.0,1.0,2.0,4.0,182.14,10,Loyal,0.4444444444444444,60.71333333333333,0.4444444444444444,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,43.1475,0.1443,Low,Low Risk,1,8.0,Mobile,3,10.0,UPI,Male,3.0,6,Laptop & Accessory,5,Single,5,0,19.0,3.0,4.0,13.0,172.59,8,Loyal,0.6666666666666666,34.518,1.4444444444444444,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9903894901275635,1,33.843333333333334,0.1208,Very Low,Low Risk,0,0.0,Mobile,3,16.0,Credit Card,Male,2.0,4,Fashion,5,Married,10,0,17.0,4.0,6.0,0.0,203.06,14,Champions,4.0,29.00857142857143,0.0,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,72.565,0.2429,Low,Low Risk,2,10.0,Mobile,1,14.0,Debit Card,Male,4.0,4,Mobile Phone,4,Single,4,0,12.0,1.0,2.0,4.0,145.13,7,Hibernating,0.3636363636363636,48.376666666666665,0.3636363636363636,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,196.67,0.6574,Critical,High Risk,3,3.0,Mobile,1,16.0,Credit Card,Female,3.0,3,Fashion,3,Single,10,0,14.0,0.0,1.0,2.0,196.67,10,Recent Customers,0.75,98.335,0.5,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,145.795,0.4873,Critical,High Risk,0,29.0,Mobile,1,9.0,Debit Card,Female,4.0,4,Grocery,2,Single,4,1,14.0,,2.0,3.0,291.59,12,Champions,0.1333333333333333,97.19666666666666,0.1,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.6935762584209442,1,100.695,0.342,Medium,Medium Risk,0,1.0,Mobile,3,34.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,23.0,1.0,2.0,10.0,201.39,9,Champions,2.0,67.13,5.0,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.01764705926179886,0,26.12,0.0874,Very Low,Low Risk,0,14.0,Mobile,3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,5,Divorced,3,0,15.0,6.0,8.0,6.0,208.96,12,Champions,0.2666666666666666,23.21777777777778,0.4,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,26.12,0.0874,Very Low,Low Risk,0,14.0,Mobile,3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,5,Married,3,0,15.0,4.0,8.0,6.0,208.96,12,Champions,0.2666666666666666,23.21777777777778,0.4,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,37.894,0.1268,Very Low,Low Risk,0,11.0,Mobile,1,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,4,Married,8,0,13.0,5.0,5.0,4.0,189.47,11,Champions,0.3333333333333333,31.578333333333333,0.3333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,50.65,0.1693,Low,Low Risk,2,5.0,Mobile,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,1,19.0,3.0,3.0,3.0,151.95,9,Hibernating,0.6666666666666666,37.9875,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,74.5,0.249,Low,Low Risk,2,30.0,Mobile,1,7.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Married,1,0,24.0,1.0,2.0,8.0,149.0,5,Hibernating,0.032258064516129,49.66666666666666,0.2580645161290322,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9903894901275635,1,69.295,0.2393,Low,Low Risk,3,1.0,Computer,3,8.0,Debit Card,Female,3.0,6,Mobile Phone,3,Single,3,0,13.0,1.0,2.0,1.0,138.59,7,Recent Customers,3.0,46.196666666666665,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,147.65,0.4935,Critical,High Risk,3,16.0,Mobile,1,14.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,5,0,21.0,1.0,1.0,0.0,147.65,8,Recent Customers,0.1764705882352941,73.825,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.1684445321559906,0,135.97,0.4558,High,High Risk,3,0.0,Mobile,1,30.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,9,0,22.0,0.0,1.0,2.0,135.97,6,Recent Customers,3.0,67.985,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,23.08857142857143,0.0772,Very Low,Low Risk,1,5.0,Mobile,1,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,2,1,22.0,5.0,7.0,8.0,161.62,9,Loyal,0.5,20.2025,1.3333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,78.155,0.2612,Medium,Medium Risk,1,3.0,Mobile,1,13.0,Credit Card,Female,3.0,4,Mobile Phone,2,Divorced,3,0,14.0,1.0,2.0,9.0,156.31,7,Loyal,1.0,52.10333333333333,2.25,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,91.36,0.3057,Medium,Medium Risk,1,20.0,Computer,3,12.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Single,6,1,22.0,2.0,2.0,9.0,182.72,8,Loyal,0.1904761904761904,60.906666666666666,0.4285714285714285,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,83.445,0.2789,Medium,Medium Risk,1,11.0,Mobile,3,16.0,E wallet,Male,3.0,5,Laptop & Accessory,4,Married,3,0,15.0,2.0,2.0,4.0,166.89,9,Loyal,0.4166666666666667,55.63,0.3333333333333333,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,122.26,0.4088,High,High Risk,3,,Mobile,1,8.0,Cash on Delivery,Male,2.0,3,Mobile,4,Married,2,0,11.0,1.0,1.0,2.0,122.26,6,Recent Customers,3.0,61.13,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,41.73,0.1395,Very Low,Low Risk,3,9.0,Mobile,1,,Credit Card,Male,3.0,3,Mobile,3,Single,5,0,21.0,2.0,3.0,9.0,125.19,6,At Risk,0.3,31.2975,0.9,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,51.03,0.1707,Low,Low Risk,2,14.0,Mobile,1,9.0,Debit Card,Male,1.0,5,Mobile Phone,3,Single,4,0,15.0,1.0,3.0,3.0,153.09,9,Hibernating,0.3333333333333333,38.2725,0.2,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,79.665,0.2663,Medium,Medium Risk,1,17.0,Mobile,1,10.0,Credit Card,Male,2.0,3,Laptop & Accessory,4,Single,10,0,12.0,1.0,2.0,3.0,159.33,9,Loyal,0.1666666666666666,53.11000000000001,0.1666666666666666,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0018691588193178177,0,18.13875,0.0606,Very Low,Low Risk,2,18.0,Mobile,1,9.0,Debit Card,Female,4.0,2,Mobile Phone,2,Divorced,3,0,14.0,7.0,8.0,8.0,145.11,9,At Risk,0.1052631578947368,16.123333333333335,0.4210526315789473,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,296.13,0.9898,Critical,High Risk,3,15.0,Mobile,1,15.0,UPI,Male,3.0,4,Others,1,Single,9,0,,1.0,1.0,1.0,296.13,11,Recent Customers,0.25,148.065,0.0625,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,143.23,0.4787,High,High Risk,2,8.0,Mobile,2,14.0,Cash on Delivery,Male,3.0,3,Mobile Phone,3,Single,2,0,17.0,0.0,1.0,4.0,143.23,5,Hibernating,0.3333333333333333,71.615,0.4444444444444444,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,73.565,0.246,Low,Low Risk,2,14.0,Mobile,1,17.0,Debit Card,Female,3.0,3,Mobile Phone,3,Divorced,5,1,14.0,1.0,2.0,8.0,147.13,5,Hibernating,0.2,49.04333333333333,0.5333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,141.98,0.4746,High,High Risk,3,11.0,Mobile,3,22.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Single,3,0,12.0,1.0,1.0,2.0,141.98,7,Recent Customers,0.25,70.99,0.1666666666666666,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,134.24,0.449,High,High Risk,3,0.0,Mobile,1,8.0,Credit Card,Male,3.0,1,Mobile,5,Single,8,0,13.0,0.0,1.0,1.0,134.24,6,Recent Customers,1.0,67.12,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,113.695,0.38,High,High Risk,0,29.0,Mobile,3,7.0,Debit Card,Male,4.0,4,Fashion,1,Married,5,0,15.0,1.0,2.0,,227.39,14,Champions,0.1333333333333333,75.79666666666667,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.04102564156055451,0,94.42,0.3159,Medium,Medium Risk,1,3.0,Mobile,1,36.0,Debit Card,Male,4.0,6,Laptop & Accessory,3,Married,10,0,18.0,1.0,2.0,7.0,188.84,9,Loyal,1.5,62.946666666666665,1.75,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,153.8,0.5141,Critical,High Risk,3,29.0,Mobile,3,17.0,E wallet,Female,2.0,4,Laptop & Accessory,5,Married,5,0,16.0,0.0,1.0,0.0,153.8,10,Recent Customers,0.1333333333333333,76.9,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,89.575,0.2994,Medium,Medium Risk,1,29.0,Mobile,1,27.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Divorced,5,1,20.0,2.0,2.0,9.0,179.15,8,Loyal,0.1333333333333333,59.71666666666667,0.3,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.7898044168949128,1,73.4,0.2515,Low,Low Risk,2,1.0,Computer,2,15.0,UPI,Female,4.0,5,Mobile Phone,1,Married,8,0,12.0,2.0,2.0,3.0,146.8,7,Hibernating,2.5,48.93333333333334,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,19.90857142857143,0.0665,Very Low,Low Risk,2,10.0,Mobile,1,16.0,Credit Card,Female,3.0,3,Mobile Phone,4,Married,2,0,11.0,1.0,7.0,7.0,139.36,8,At Risk,0.2727272727272727,17.42,0.6363636363636364,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,24.977777777777778,0.0836,Very Low,Low Risk,0,3.0,Mobile,1,28.0,Debit Card,Female,3.0,2,Fashion,5,Married,3,0,12.0,7.0,9.0,,224.8,15,Champions,0.5,22.48,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,120.97,0.4045,High,High Risk,2,,Computer,1,9.0,Debit Card,Male,2.0,3,Mobile,1,Married,5,0,15.0,1.0,1.0,4.0,120.97,4,Hibernating,3.0,60.485,4.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,260.32,0.8701,Critical,High Risk,0,27.0,Computer,1,17.0,Credit Card,Female,2.0,3,Grocery,1,Married,4,0,20.0,1.0,,12.0,260.32,11,Champions,0.1071428571428571,260.32,0.4285714285714285,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0,0,79.03,0.2641,Medium,Medium Risk,1,12.0,Mobile,1,11.0,Credit Card,Female,3.0,4,Mobile Phone,3,Married,9,0,20.0,1.0,2.0,1.0,158.06,11,Loyal,0.3076923076923077,52.68666666666667,0.0769230769230769,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,261.24,0.8733,Critical,High Risk,2,2.0,Mobile,1,7.0,Debit Card,Female,2.0,4,Grocery,1,Married,4,0,14.0,,1.0,7.0,261.24,9,Hibernating,1.3333333333333333,130.62,2.333333333333333,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,122.74,0.4104,High,High Risk,3,,Mobile,1,8.0,Debit Card,Female,3.0,4,Mobile,3,Single,2,0,14.0,1.0,1.0,0.0,122.74,7,Recent Customers,4.0,61.37,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
