customer_index,risk_category,risk_score,cluster_id,persona_label,top_driver_1,top_driver_1_shap_value,top_driver_1_actual_rating,top_driver_2,top_driver_2_shap_value,top_driver_2_actual_rating,top_driver_3,top_driver_3_shap_value,top_driver_3_actual_rating
23355,High,0.8344,C1,Trải Nghiệm Kém,loyal,-1.8791,0.0,Seat comfort,-1.8031,3.0,Inflight entertainment,-0.8375,3.0
23356,Critical,0.9976,C0,Hài Lòng Toàn Diện,loyal,-3.5201,0.0,Seat comfort,-1.548,2.0,Inflight entertainment,-0.7962,2.0
23357,Low,0.3,C0,Hài Lòng Toàn Diện,Flight Distance,-0.1071,3964.0,Cleanliness,-0.08,4.0,Checkin service,-0.0437,4.0
23358,Very Low,0.0,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.3561,5.0,Gate location,-0.2705,3.0,Cleanliness,-0.126,3.0
23359,Critical,0.9997,C1,Trải Nghiệm Kém,Inflight entertainment,-1.0844,3.0,Seat comfort,-0.956,3.0,Cleanliness,-0.7714,3.0
23360,Very Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.2161,2.86,Age,-0.159,58.0,Seat comfort,-0.1386,3.0
23361,Very Low,0.225,C0,Hài Lòng Toàn Diện,Food and drink,-0.1624,4.0,Online boarding,-0.1414,4.0,Checkin service,-0.0929,1.0
23362,Medium,0.6,C1,Trải Nghiệm Kém,Inflight entertainment,-1.4629,3.0,Cleanliness,-0.516,3.0,Baggage handling,-0.4311,3.0
23363,Medium,0.3947,C1,Trải Nghiệm Kém,Inflight entertainment,-0.8086,1.0,inflight_experience_score,-0.6604,2.57,Ease of Online booking,-0.3126,2.0
23364,Medium,0.3074,C0,Hài Lòng Toàn Diện,loyal,-0.6196,0.0,Ease of Online booking,-0.4853,5.0,Leg room service,-0.3322,3.0
23365,High,0.7461,C1,Trải Nghiệm Kém,Gate location,-1.8648,4.0,Seat comfort,-1.7417,1.0,Ease of Online booking,-0.4246,2.0
23366,Very Low,0.075,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-0.5589,86.0,Departure/Arrival time convenient,-0.232,4.0,Class_ord,-0.1717,1.0
23367,High,0.6978,C1,Trải Nghiệm Kém,Inflight entertainment,-1.6801,2.0,Seat comfort,-1.1375,2.0,Gate location,-0.8129,3.0
23368,Very Low,0.0,C1,Trải Nghiệm Kém,Inflight entertainment,-0.3978,,Departure/Arrival time convenient,-0.3949,4.0,Gate location,-0.2318,2.0
23369,High,0.6989,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.6809,2.0,Seat comfort,-1.6453,2.0,biz_travel,-1.0705,0.0
23370,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4701,5.0,Food and drink,-0.2015,4.0,Cleanliness,-0.1527,4.0
23371,Very Low,0.0,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.3177,4.0,Age,-0.2096,55.0,Gate location,-0.1584,2.0
23372,High,0.7,C1,Trải Nghiệm Kém,Seat comfort,-2.5687,1.0,Gate location,-1.5811,5.0,Inflight entertainment,-1.5519,1.0
23373,Medium,0.6162,C0,Hài Lòng Toàn Diện,loyal,-1.965,0.0,Inflight wifi service,-0.275,5.0,Leg room service,-0.2218,3.0
23374,Very Low,0.0,C1,Trải Nghiệm Kém,inflight_experience_score,-0.1314,3.0,Class_ord,-0.0943,0.0,Cleanliness,-0.0927,3.0
23375,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-1.6002,0.0,Seat comfort,-1.4886,3.0,Inflight entertainment,-1.1952,3.0
23376,High,0.6929,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.1387,3.0,Cleanliness,-0.7045,3.0,Class_ord,-0.2953,1.0
23377,Medium,0.5626,C0,Hài Lòng Toàn Diện,Cleanliness,-0.6521,3.0,Seat comfort,-0.3311,4.0,Age,-0.2615,31.0
23378,Medium,0.6574,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-1.0048,177.0,Departure/Arrival time convenient,-0.8976,5.0,biz_travel,-0.8741,0.0
23379,Medium,0.385,C0,Hài Lòng Toàn Diện,Online support,-0.7004,3.0,Checkin service,-0.2127,4.0,Cleanliness,-0.2088,4.0
23380,Very Low,0.0,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.5668,5.0,Gate location,-0.2672,5.0,Class_ord,-0.1517,0.0
23381,Very Low,0.3,C0,Hài Lòng Toàn Diện,Flight Distance,-0.2294,3968.0,Age,-0.1256,50.0,delay_severity,-0.0287,0.0
23382,Very Low,0.2253,C1,Trải Nghiệm Kém,Inflight entertainment,-0.9307,1.0,inflight_experience_score,-0.6963,1.83,Departure Delay in Minutes,-0.4959,123.0
23383,Very Low,0.3,C0,Hài Lòng Toàn Diện,Age,-0.2175,58.0,Flight Distance,-0.1082,3464.0,was_na_Seat comfort,-0.0148,0.0
23384,Medium,0.34,C1,Trải Nghiệm Kém,biz_travel,-0.6701,0.0,Departure/Arrival time convenient,-0.3211,4.0,Gate location,-0.3024,1.0
23385,Critical,1.0,C1,Trải Nghiệm Kém,Seat comfort,-2.1995,1.0,inflight_experience_score,-1.131,2.0,Inflight entertainment,-1.1183,3.0
23386,High,0.7444,C1,Trải Nghiệm Kém,Seat comfort,-0.9821,2.0,inflight_experience_score,-0.8722,2.29,Inflight entertainment,-0.4227,2.0
23387,Critical,0.8631,C1,Trải Nghiệm Kém,Inflight entertainment,-0.8655,3.0,Ease of Online booking,-0.7681,1.0,inflight_experience_score,-0.4766,2.57
23388,High,0.8225,C1,Trải Nghiệm Kém,Ease of Online booking,-0.9106,1.0,Seat comfort,-0.7471,2.0,inflight_experience_score,-0.7338,2.57
23389,Medium,0.439,C0,Hài Lòng Toàn Diện,Cleanliness,-0.5621,3.0,On-board service,-0.4104,2.0,Ease of Online booking,-0.3095,2.0
23390,Very Low,0.3,C0,Hài Lòng Toàn Diện,Age,-0.1614,54.0,Cleanliness,-0.1407,4.0,Online boarding,-0.0227,4.0
23391,Medium,0.5045,C1,Trải Nghiệm Kém,Gate location,-0.3802,3.0,Online support,-0.2977,3.0,Checkin service,-0.2828,1.0
23392,Low,0.3,C0,Hài Lòng Toàn Diện,Ease of Online booking,-0.6823,1.0,Departure Delay in Minutes,-0.6684,224.0,delay_severity,-0.1853,0.08
23393,High,0.7421,C0,Hài Lòng Toàn Diện,Cleanliness,-0.7149,3.0,On-board service,-0.3812,2.0,Departure Delay in Minutes,-0.3702,64.0
23394,Very Low,0.15,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.655,2.0,Inflight wifi service,-0.1755,5.0,Gate location,-0.0962,4.0
23395,Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.0967,4.0,Departure Delay in Minutes,-0.043,13.0,Inflight wifi service,-0.0372,4.0
23396,Critical,0.9974,C1,Trải Nghiệm Kém,Inflight entertainment,-1.2188,3.0,Seat comfort,-1.0898,3.0,loyal,-1.0454,0.0
23397,Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.6092,2.43,Checkin service,-0.3662,1.0,Class_ord,-0.281,2.0
23398,Critical,1.0,C1,Trải Nghiệm Kém,loyal,-3.3891,0.0,Seat comfort,-1.8693,1.0,Inflight entertainment,-1.7206,1.0
23399,Medium,0.3007,C1,Trải Nghiệm Kém,Ease of Online booking,-0.4745,1.0,Departure Delay in Minutes,-0.4206,171.0,Age,-0.231,61.0
23400,Very Low,0.0,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-0.477,5.0,biz_travel,-0.2172,0.0,Gate location,-0.2067,3.0
23401,Critical,0.925,C1,Trải Nghiệm Kém,Seat comfort,-2.1332,1.0,inflight_experience_score,-1.1039,1.57,Ease of Online booking,-1.0828,1.0
23402,High,0.7,C1,Trải Nghiệm Kém,Seat comfort,-2.7726,1.0,Inflight entertainment,-1.8415,1.0,Gate location,-0.9669,3.0
23403,Critical,0.8499,C1,Trải Nghiệm Kém,Seat comfort,-1.7901,1.0,inflight_experience_score,-1.6465,1.86,Ease of Online booking,-1.1746,1.0
23404,Critical,0.9983,C1,Trải Nghiệm Kém,loyal,-3.0955,0.0,Age,-1.5932,34.0,Seat comfort,-1.1788,3.0
23405,Very Low,0.225,C0,Hài Lòng Toàn Diện,Gate location,-0.2225,3.0,Checkin service,-0.1866,2.0,ground_experience_score,-0.0474,3.4
23406,Very Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.1451,0.02,Departure Delay in Minutes,-0.1415,66.0,Flight Distance,-0.1209,2686.0
23407,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-1.7458,0.0,Seat comfort,-1.4605,2.0,Inflight entertainment,-1.2931,3.0
23408,High,0.6999,C1,Trải Nghiệm Kém,Seat comfort,-1.7758,2.0,Departure/Arrival time convenient,-1.5443,5.0,Inflight entertainment,-1.1759,2.0
23409,High,0.8478,C1,Trải Nghiệm Kém,Inflight entertainment,-1.4828,3.0,Seat comfort,-1.0828,3.0,Cleanliness,-0.6232,3.0
23410,Critical,0.9995,C1,Trải Nghiệm Kém,loyal,-3.5921,0.0,Gate location,-1.3886,5.0,Seat comfort,-1.3231,1.0
23411,Critical,1.0,C1,Trải Nghiệm Kém,Seat comfort,-3.1951,1.0,loyal,-1.2346,0.0,inflight_experience_score,-1.0023,2.0
23412,High,0.7,C1,Trải Nghiệm Kém,Departure/Arrival time convenient,-1.6924,5.0,Inflight entertainment,-1.4361,1.0,Seat comfort,-1.3781,1.0
23413,Critical,0.8497,C0,Hài Lòng Toàn Diện,loyal,-2.0212,0.0,Seat comfort,-1.3942,3.0,Inflight entertainment,-1.3058,3.0
23414,High,0.7476,C1,Trải Nghiệm Kém,loyal,-0.7856,0.0,inflight_experience_score,-0.392,2.86,Ease of Online booking,-0.3434,1.0
23415,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.3002,4.0,Class_ord,-0.2366,2.0,Age,-0.1796,36.0
23416,Critical,0.9986,C1,Trải Nghiệm Kém,loyal,-3.2951,0.0,Age,-1.471,36.0,Seat comfort,-1.0702,3.0
23417,Critical,0.9012,C0,Hài Lòng Toàn Diện,loyal,-1.6366,0.0,Baggage handling,-0.5047,3.0,Checkin service,-0.4505,1.0
23418,Medium,0.5047,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.7285,5.0,biz_travel,-0.6323,0.0,Departure Delay in Minutes,-0.6033,68.0
23419,Critical,0.8497,C1,Trải Nghiệm Kém,Seat comfort,-1.2912,3.0,loyal,-1.2862,0.0,Inflight entertainment,-1.281,3.0
23420,Critical,0.9985,C1,Trải Nghiệm Kém,Inflight entertainment,-1.4154,3.0,Seat comfort,-0.882,3.0,inflight_experience_score,-0.592,2.43
23421,High,0.7744,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-1.8594,228.0,Seat comfort,-1.6736,2.0,Departure/Arrival time convenient,-1.2023,5.0
23422,Critical,0.8498,C0,Hài Lòng Toàn Diện,loyal,-2.5869,0.0,Seat comfort,-1.7466,2.0,Departure Delay in Minutes,-1.3221,141.0
23423,Critical,0.9882,C1,Trải Nghiệm Kém,Ease of Online booking,-1.1283,1.0,inflight_experience_score,-1.0098,2.14,Inflight entertainment,-0.9447,2.0
23424,Critical,1.0,C1,Trải Nghiệm Kém,loyal,-3.0725,0.0,Seat comfort,-2.2521,1.0,Inflight entertainment,-1.5571,1.0
23425,Very Low,0.0,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.4383,1.0,ground_experience_score,-0.0767,3.2,Checkin service,-0.0463,2.0
23426,High,0.7814,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.0305,3.0,Online support,-0.5155,3.0,Age,-0.3855,57.0
23427,Low,0.3,C0,Hài Lòng Toàn Diện,Leg room service,-0.3723,3.0,Baggage handling,-0.2919,3.0,Cleanliness,-0.2537,3.0
23428,Low,0.3,C1,Trải Nghiệm Kém,Flight Distance,-0.6815,3579.0,inflight_experience_score,-0.3962,2.43,Ease of Online booking,-0.1856,2.0
23429,Critical,0.9536,C1,Trải Nghiệm Kém,loyal,-1.407,0.0,Inflight entertainment,-1.1141,3.0,Seat comfort,-0.6532,3.0
23430,High,0.7,C0,Hài Lòng Toàn Diện,Seat comfort,-1.7507,2.0,Departure/Arrival time convenient,-1.6768,5.0,Inflight entertainment,-1.4673,1.0
23431,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.4749,5.0,Departure Delay in Minutes,-0.4504,111.0,Gate location,-0.1922,2.0
23432,Critical,0.9773,C1,Trải Nghiệm Kém,Seat comfort,-1.1166,2.0,Online boarding,-0.6636,1.0,inflight_experience_score,-0.4234,2.86
23433,Low,0.3,C1,Trải Nghiệm Kém,Inflight entertainment,-1.1357,3.0,inflight_experience_score,-0.3391,2.71,Online boarding,-0.1047,4.0
23434,Medium,0.6235,C1,Trải Nghiệm Kém,Inflight entertainment,-1.417,3.0,Seat comfort,-1.191,2.0,inflight_experience_score,-0.7682,2.29
23435,Medium,0.3295,C0,Hài Lòng Toàn Diện,Food and drink,-0.329,5.0,Cleanliness,-0.2968,3.0,delay_severity,-0.2632,0.02
23436,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-3.0225,0.0,Seat comfort,-1.5412,2.0,Inflight entertainment,-1.1482,3.0
23437,Critical,0.9121,C1,Trải Nghiệm Kém,loyal,-1.696,0.0,Seat comfort,-1.1643,2.0,Inflight entertainment,-0.8363,3.0
23438,Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-1.3176,5.0,delay_severity,-0.0278,0.0,was_na_Seat comfort,-0.0192,0.0
23439,High,0.7668,C1,Trải Nghiệm Kém,Inflight entertainment,-0.8853,2.0,inflight_experience_score,-0.6916,2.29,Seat comfort,-0.5287,2.0
23440,Medium,0.522,C1,Trải Nghiệm Kém,Cleanliness,-0.6177,3.0,Flight Distance,-0.2891,2692.0,Checkin service,-0.2325,4.0
23441,Medium,0.6643,C1,Trải Nghiệm Kém,Online support,-0.5341,3.0,Baggage handling,-0.4296,3.0,On-board service,-0.3055,2.0
23442,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.6845,,Gate location,-0.4396,4.0,inflight_experience_score,-0.2394,2.8
23443,Critical,1.0,C1,Trải Nghiệm Kém,Seat comfort,-1.2303,3.0,Inflight entertainment,-1.1595,3.0,Gate location,-0.749,5.0
23444,Very Low,0.0003,C0,Hài Lòng Toàn Diện,biz_travel,-0.6371,0.0,Class_ord,-0.2614,0.0,Flight Distance,-0.1222,2712.0
23445,High,0.8269,C1,Trải Nghiệm Kém,Seat comfort,-1.2858,3.0,Online support,-0.7238,3.0,Cleanliness,-0.5507,3.0
23446,High,0.6997,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.6622,2.0,Seat comfort,-1.4967,2.0,Departure/Arrival time convenient,-1.2067,4.0
23447,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.2564,5.0,Cleanliness,-0.2089,4.0,Departure/Arrival time convenient,-0.1828,5.0
23448,Medium,0.3214,C1,Trải Nghiệm Kém,inflight_experience_score,-0.2499,3.0,Checkin service,-0.1437,4.0,Ease of Online booking,-0.1049,2.0
23449,Very Low,0.15,C0,Hài Lòng Toàn Diện,Ease of Online booking,-0.318,5.0,Inflight wifi service,-0.1393,5.0,Class_ord,-0.1143,0.0
23450,Very Low,0.15,C0,Hài Lòng Toàn Diện,biz_travel,-0.3227,0.0,Class_ord,-0.254,2.0,Age,-0.1397,47.0
23451,Medium,0.5485,C1,Trải Nghiệm Kém,Gate location,-0.4357,3.0,Online support,-0.3674,3.0,Baggage handling,-0.3644,3.0
23452,Very Low,0.0,C1,Trải Nghiệm Kém,inflight_experience_score,-0.5181,1.75,Gate location,-0.299,3.0,Departure/Arrival time convenient,-0.2244,
23453,Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.1358,4.0,Baggage handling,-0.0196,4.0,was_na_Seat comfort,-0.0168,0.0
23454,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.4169,5.0,Baggage handling,-0.2538,3.0,Leg room service,-0.2449,2.0
23455,High,0.6948,C1,Trải Nghiệm Kém,Inflight entertainment,-1.6585,2.0,Departure/Arrival time convenient,-1.3733,4.0,Seat comfort,-1.216,2.0
23456,Low,0.3,C0,Hài Lòng Toàn Diện,Flight Distance,-0.3202,3156.0,Inflight wifi service,-0.1336,5.0,Age,-0.0533,58.0
23457,High,0.847,C1,Trải Nghiệm Kém,loyal,-1.1782,0.0,Inflight entertainment,-1.0156,3.0,Seat comfort,-0.9801,3.0
23458,Low,0.3,C0,Hài Lòng Toàn Diện,loyal,-1.2886,0.0,Flight Distance,-0.6298,3660.0,Baggage handling,-0.3147,3.0
23459,Medium,0.3003,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.4971,2.0,Cleanliness,-0.1357,4.0,Checkin service,-0.0706,4.0
23460,Very Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.0241,3.14,was_na_Seat comfort,-0.0184,0.0,was_na_Gate location,0.0,0.0
23461,High,0.7744,C1,Trải Nghiệm Kém,Seat comfort,-1.7041,2.0,Departure/Arrival time convenient,-1.5269,5.0,Inflight entertainment,-1.2633,2.0
23462,Very Low,0.1547,C0,Hài Lòng Toàn Diện,Class_ord,-0.2033,0.0,Cleanliness,-0.1151,4.0,Checkin service,-0.0917,4.0
23463,Medium,0.3151,C1,Trải Nghiệm Kém,loyal,-0.7328,0.0,Departure/Arrival time convenient,-0.722,1.0,Ease of Online booking,-0.217,2.0
23464,High,0.8486,C1,Trải Nghiệm Kém,loyal,-3.8754,0.0,Seat comfort,-1.2211,2.0,Ease of Online booking,-0.859,1.0
23465,Medium,0.5262,C0,Hài Lòng Toàn Diện,biz_travel,-0.8963,0.0,Departure/Arrival time convenient,-0.4416,4.0,Gate location,-0.3838,2.0
23466,High,0.8113,C1,Trải Nghiệm Kém,Seat comfort,-2.0809,3.0,loyal,-1.3278,0.0,Departure/Arrival time convenient,-0.4858,4.0
23467,Very Low,0.3,C0,Hài Lòng Toàn Diện,ground_experience_score,-0.0586,4.0,Checkin service,-0.0399,4.0,Flight Distance,-0.0226,1870.0
23468,Very Low,0.3,C0,Hài Lòng Toàn Diện,Leg room service,-0.2903,3.0,On-board service,-0.0837,4.0,was_na_Seat comfort,-0.0135,0.0
23469,Critical,0.9968,C1,Trải Nghiệm Kém,Seat comfort,-1.2956,2.0,inflight_experience_score,-0.8919,2.57,Inflight entertainment,-0.8863,2.0
23470,High,0.6997,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.6165,2.0,Seat comfort,-1.4542,2.0,Departure/Arrival time convenient,-0.9557,4.0
23471,Critical,0.9992,C1,Trải Nghiệm Kém,Inflight entertainment,-1.4316,3.0,Seat comfort,-1.0918,3.0,Cleanliness,-0.7048,3.0
23472,Critical,0.9987,C1,Trải Nghiệm Kém,loyal,-3.0636,0.0,Inflight entertainment,-1.7255,1.0,Ease of Online booking,-1.449,1.0
23473,High,0.6999,C1,Trải Nghiệm Kém,Seat comfort,-2.7349,1.0,Inflight entertainment,-1.2005,1.0,Gate location,-1.159,4.0
23474,Critical,0.85,C1,Trải Nghiệm Kém,Seat comfort,-2.4378,1.0,Ease of Online booking,-0.9804,1.0,Inflight entertainment,-0.912,1.0
23475,Very Low,0.055,C0,Hài Lòng Toàn Diện,Inflight entertainment,-0.5666,3.0,Age,-0.2925,47.0,biz_travel,-0.2542,0.0
23476,Low,0.3,C0,Hài Lòng Toàn Diện,delay_severity,-0.032,0.0,was_na_Seat comfort,-0.0137,0.0,Departure/Arrival time convenient,-0.001,4.0
23477,Very Low,0.3,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.2803,5.0,Gate location,-0.2726,5.0,Class_ord,-0.1861,2.0
23478,Low,0.3,C0,Hài Lòng Toàn Diện,Food and drink,-0.5284,5.0,Flight Distance,-0.1365,2398.0,Inflight wifi service,-0.0948,5.0
23479,High,0.6998,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.5635,2.0,Seat comfort,-1.5554,2.0,Departure/Arrival time convenient,-1.0067,4.0
23480,Very Low,0.0,C0,Hài Lòng Toàn Diện,Age,-0.3224,66.0,Class_ord,-0.193,0.0,biz_travel,-0.0554,0.0
23481,Very Low,0.0,C0,Hài Lòng Toàn Diện,Gate location,-0.5763,4.0,Departure/Arrival time convenient,-0.4059,5.0,Cleanliness,-0.2535,3.0
23482,Critical,0.9995,C1,Trải Nghiệm Kém,Seat comfort,-1.446,3.0,Departure/Arrival time convenient,-0.7812,5.0,Gate location,-0.7477,5.0
23483,High,0.6906,C1,Trải Nghiệm Kém,Cleanliness,-0.6261,3.0,Online support,-0.4328,3.0,Checkin service,-0.3861,1.0
23484,Medium,0.6639,C1,Trải Nghiệm Kém,Seat comfort,-1.3186,2.0,Gate location,-1.097,5.0,Inflight entertainment,-0.9914,2.0
23485,Low,0.3,C0,Hài Lòng Toàn Diện,loyal,-0.8683,0.0,Departure/Arrival time convenient,-0.1727,5.0,Age,-0.1501,50.0
23486,Low,0.3,C0,Hài Lòng Toàn Diện,loyal,-0.6255,0.0,Gate location,-0.1513,3.0,Departure/Arrival time convenient,-0.1405,
23487,Medium,0.3003,C1,Trải Nghiệm Kém,Inflight entertainment,-0.5894,2.0,inflight_experience_score,-0.484,2.86,On-board service,-0.445,2.0
23488,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.0437,3.0,Online support,-0.315,3.0,Online boarding,-0.1143,4.0
23489,Low,0.3,C0,Hài Lòng Toàn Diện,loyal,-0.6594,0.0,Baggage handling,-0.3864,3.0,On-board service,-0.2616,2.0
23490,Very Low,0.075,C1,Trải Nghiệm Kém,Age,-0.6023,69.0,Flight Distance,-0.5819,3783.0,Departure/Arrival time convenient,-0.2796,4.0
23491,Medium,0.3013,C1,Trải Nghiệm Kém,Inflight entertainment,-0.5393,2.0,Ease of Online booking,-0.5121,2.0,inflight_experience_score,-0.3103,3.14
23492,Very Low,0.0003,C0,Hài Lòng Toàn Diện,biz_travel,-0.4368,0.0,Departure/Arrival time convenient,-0.1623,4.0,Class_ord,-0.1418,0.0
23493,Very Low,0.3,C1,Trải Nghiệm Kém,Food and drink,-0.3795,5.0,inflight_experience_score,-0.3409,3.0,On-board service,-0.094,2.0
23494,Critical,0.8498,C0,Hài Lòng Toàn Diện,loyal,-2.6893,0.0,Seat comfort,-2.0543,3.0,Inflight entertainment,-1.5015,3.0
23495,High,0.6997,C0,Hài Lòng Toàn Diện,Seat comfort,-1.7617,2.0,Inflight entertainment,-1.4414,2.0,biz_travel,-0.9939,0.0
23496,Critical,0.8497,C1,Trải Nghiệm Kém,Seat comfort,-1.4573,1.0,Inflight entertainment,-1.2863,1.0,inflight_experience_score,-1.0941,2.14
23497,Low,0.3,C0,Hài Lòng Toàn Diện,Inflight wifi service,-0.0486,5.0,Age,-0.0341,48.0,was_na_Seat comfort,-0.0157,0.0
23498,Very Low,0.1509,C0,Hài Lòng Toàn Diện,Gate location,-0.1485,3.0,Cleanliness,-0.1112,4.0,Seat comfort,-0.0871,4.0
23499,Very Low,0.3,C1,Trải Nghiệm Kém,inflight_experience_score,-0.657,2.14,Age,-0.3929,62.0,Class_ord,-0.2808,2.0
23500,Very Low,0.1441,C0,Hài Lòng Toàn Diện,biz_travel,-0.9612,0.0,Leg room service,-0.3109,3.0,Departure/Arrival time convenient,-0.2692,4.0
23501,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-2.154,0.0,Seat comfort,-2.013,1.0,Inflight entertainment,-1.4611,1.0
23502,High,0.6899,C0,Hài Lòng Toàn Diện,Departure Delay in Minutes,-1.7414,174.0,Departure/Arrival time convenient,-1.53,5.0,biz_travel,-0.7889,0.0
23503,Very Low,0.2366,C1,Trải Nghiệm Kém,Inflight entertainment,-0.8379,2.0,inflight_experience_score,-0.7271,2.29,Seat comfort,-0.3664,2.0
23504,Very Low,0.3,C0,Hài Lòng Toàn Diện,Gate location,-0.3934,5.0,Departure/Arrival time convenient,-0.2006,5.0,Cleanliness,-0.1298,4.0
23505,Critical,0.9999,C1,Trải Nghiệm Kém,Seat comfort,-1.602,3.0,Gate location,-0.6689,5.0,Departure/Arrival time convenient,-0.663,5.0
23506,Very Low,0.0403,C0,Hài Lòng Toàn Diện,Food and drink,-0.5009,4.0,Class_ord,-0.4415,0.0,Age,-0.1423,49.0
23507,Very Low,0.0,C1,Trải Nghiệm Kém,biz_travel,-0.317,0.0,Class_ord,-0.1364,0.0,delay_severity,-0.12,0.06
23508,High,0.7744,C0,Hài Lòng Toàn Diện,Inflight entertainment,-1.5161,2.0,Seat comfort,-1.3193,2.0,Gate location,-1.306,4.0
23509,High,0.6999,C1,Trải Nghiệm Kém,Seat comfort,-2.1595,3.0,loyal,-1.6675,0.0,Inflight entertainment,-0.8754,
23510,Very Low,0.0,C0,Hài Lòng Toàn Diện,biz_travel,-0.3131,0.0,Class_ord,-0.1821,0.0,ground_experience_score,-0.1503,4.0
23511,Critical,0.8499,C1,Trải Nghiệm Kém,loyal,-2.1193,0.0,Inflight entertainment,-1.5666,3.0,Seat comfort,-1.3019,3.0
23512,High,0.8463,C0,Hài Lòng Toàn Diện,Seat comfort,-1.4274,3.0,biz_travel,-1.3137,0.0,Departure/Arrival time convenient,-1.1131,4.0
23513,Very Low,0.3,C0,Hài Lòng Toàn Diện,loyal,-1.096,0.0,Gate location,-0.2337,5.0,Departure/Arrival time convenient,-0.192,5.0
23514,Very Low,0.075,C0,Hài Lòng Toàn Diện,biz_travel,-0.4378,0.0,delay_severity,-0.3724,0.06,Class_ord,-0.2556,1.0
23515,Very Low,0.15,C1,Trải Nghiệm Kém,Checkin service,-0.2781,1.0,Baggage handling,-0.2591,3.0,Departure/Arrival time convenient,-0.229,
23516,Medium,0.3271,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.4666,5.0,loyal,-0.3529,0.0,Cleanliness,-0.1661,4.0
23517,Medium,0.4953,C0,Hài Lòng Toàn Diện,Departure/Arrival time convenient,-0.8286,5.0,biz_travel,-0.7606,0.0,Gate location,-0.4393,3.0
23518,Very Low,0.075,C0,Hài Lòng Toàn Diện,Class_ord,-0.4428,1.0,Online boarding,-0.0962,4.0,Checkin service,-0.0791,3.0
23519,Low,0.3,C0,Hài Lòng Toàn Diện,Cleanliness,-0.0726,4.0,Age,-0.0528,44.0,was_na_Seat comfort,-0.0195,0.0
23520,Medium,0.4974,C1,Trải Nghiệm Kém,Departure Delay in Minutes,-1.0364,207.0,Ease of Online booking,-0.497,1.0,Departure/Arrival time convenient,-0.4737,5.0
23521,Critical,0.85,C1,Trải Nghiệm Kém,loyal,-1.6233,0.0,Seat comfort,-1.4072,2.0,inflight_experience_score,-1.3498,2.0
